IMINE2-J-001	cvs オープンソース		241.53808900000004,	IRCE-Q-J-1S
IMINE2-J-001	cvs 人物		54.778613,0.0035694444444444445	IRCE-Q-J-1S
IMINE2-J-001	cvs 製造		12.038476,0.10444631374926514	IRCE-Q-J-1S
IMINE2-J-001	cvs 経済地理学		15.784735,0.1111111111111111	IRCE-Q-J-1S
IMINE2-J-001	cvs 白色矮星		12.085634,0.13452353423028118	IRCE-Q-J-1S
IMINE2-J-001	cvs 連星		12.085634,0.13975942086689785	IRCE-Q-J-1S
IMINE2-J-001	cvs バージョン管理システム		202.29546799999997,0.3086581319877603	IRCE-Q-J-1S
IMINE2-J-001	cvs 規模の経済		15.784735,0.16557267075586668	IRCE-Q-J-1S
IMINE2-J-001	cvs エンジニアリング		12.038476,0.18522135416666666	IRCE-Q-J-1S
IMINE2-J-001	cvs 企業		97.04383899999999,0.3300347222222222	IRCE-Q-J-1S
IMINE2-J-002	ゆずの楽曲		519.5341959999998,	IRCE-Q-J-1S
IMINE2-J-002	ゆず シングル		386.88454299999995,0.2010850975909914	IRCE-Q-J-1S
IMINE2-J-002	ゆず 人物		36.170109,0.04600694444444444	IRCE-Q-J-1S
IMINE2-J-002	ゆず 同名の地名		11.986378,0.18339901881544277	IRCE-Q-J-1S
IMINE2-J-002	ゆず 1947年設立の企業		12.154158,0.3004148820441882	IRCE-Q-J-1S
IMINE2-J-002	ゆず スポーツ音楽		11.935519,0.3035143705279957	IRCE-Q-J-1S
IMINE2-J-002	ゆず 子供への虐待を扱った作品		11.966665,0.30516952070443476	IRCE-Q-J-1S
IMINE2-J-002	ゆず 名数5		12.105552,0.3054924932299576	IRCE-Q-J-1S
IMINE2-J-002	ゆず 日本語の姓		11.986378,0.3312396156858732	IRCE-Q-J-1S
IMINE2-J-002	ゆず 育児を題材とした作品		11.966665,0.34039998450848774	IRCE-Q-J-1S
IMINE2-J-003	フェイト 人物		182.60361500000002,	IRCE-Q-J-1S
IMINE2-J-003	フェイト UFCの大会		113.389232,0.031494341563786006	IRCE-Q-J-1S
IMINE2-J-003	フェイト 批判		11.755409,0.009868827160493825	IRCE-Q-J-1S
IMINE2-J-003	フェイト オーラルコミュニケーション		11.536222,0.16316928321662014	IRCE-Q-J-1S
IMINE2-J-003	フェイト Strikeforce王者		11.698256,0.18196507465471268	IRCE-Q-J-1S
IMINE2-J-003	フェイト 化学の一覧		11.583363,0.1875	IRCE-Q-J-1S
IMINE2-J-003	フェイト 社会言語学		11.536222,0.22916666666666666	IRCE-Q-J-1S
IMINE2-J-003	フェイト 毒		11.583363,0.23275230942012937	IRCE-Q-J-1S
IMINE2-J-003	フェイト キャンプ用品メーカー		11.252743,0.23422016364157042	IRCE-Q-J-1S
IMINE2-J-003	フェイト 市民活動家		11.305344,0.24890583862153182	IRCE-Q-J-1S
IMINE2-J-004	壁紙 人物		163.99931000000004,	IRCE-Q-J-1S
IMINE2-J-004	壁紙 建築		148.88056500000002,0.010555555555555554	IRCE-Q-J-1S
IMINE2-J-004	壁紙 装飾		149.24537,0.0662692901234568	IRCE-Q-J-1S
IMINE2-J-004	壁紙 建築材料		148.88056500000002,0.13584136607712716	IRCE-Q-J-1S
IMINE2-J-004	壁紙 インテリア		149.271399,0.21219465143157862	IRCE-Q-J-1S
IMINE2-J-004	壁紙 住宅関連企業		64.53953,0.14915557911903035	IRCE-Q-J-1S
IMINE2-J-004	壁紙 キノコ		11.451128,0.13105913103267142	IRCE-Q-J-1S
IMINE2-J-004	壁紙 化成品		12.331368,0.13583622685185184	IRCE-Q-J-1S
IMINE2-J-004	壁紙 複合材料		12.331368,0.14945023148148148	IRCE-Q-J-1S
IMINE2-J-004	壁紙 包装		12.331368,0.15823871441025808	IRCE-Q-J-1S
IMINE2-J-005	ワンピース 人物		234.160766,	IRCE-Q-J-1S
IMINE2-J-005	ワンピース ファッション		218.698617,0.030881076388888887	IRCE-Q-J-1S
IMINE2-J-005	ワンピース アウターウェア		216.21285600000002,0.2192708333333333	IRCE-Q-J-1S
IMINE2-J-005	ワンピース 設計		16.730602,0.07883024050865643	IRCE-Q-J-1S
IMINE2-J-005	ワンピース 通信販売業		15.729997,0.10797464236245069	IRCE-Q-J-1S
IMINE2-J-005	ワンピース 民族衣装		81.514459,0.2372125667966861	IRCE-Q-J-1S
IMINE2-J-005	ワンピース 1889年		15.240057,0.153990180815245	IRCE-Q-J-1S
IMINE2-J-005	ワンピース ヨーロッパの文化史		16.70981,0.17043410414249022	IRCE-Q-J-1S
IMINE2-J-005	ワンピース エジプトの文化		33.551628,0.20520082721030475	IRCE-Q-J-1S
IMINE2-J-005	ワンピース 服飾史		49.472644,0.22726268259833754	IRCE-Q-J-1S
IMINE2-J-006	マック 人物		297.90547849999996,	IRCE-Q-J-1S
IMINE2-J-006	マックス・エー女優		181.11205940000002,0.06172839506172839	IRCE-Q-J-1S
IMINE2-J-006	マック IEC		7.259088,0.04117026748971193	IRCE-Q-J-1S
IMINE2-J-006	マック 窃盗		7.2743216,0.12741358024691357	IRCE-Q-J-1S
IMINE2-J-006	マック 物理学系の研究所		7.26993,0.16585996102680609	IRCE-Q-J-1S
IMINE2-J-006	マック 天体物理学		7.26993,0.1786251735074269	IRCE-Q-J-1S
IMINE2-J-006	マック ISO		7.259088,0.20295139805765125	IRCE-Q-J-1S
IMINE2-J-006	マック 生物系の研究所		7.2984886,0.2211179342778349	IRCE-Q-J-1S
IMINE2-J-006	マック 経済指標		7.2359157,0.2613521825396825	IRCE-Q-J-1S
IMINE2-J-006	マック 医学系の研究所		7.2984886,0.27137107005410754	IRCE-Q-J-1S
IMINE2-J-007	アルク 日本の出版社		134.82265,	IRCE-Q-J-1S
IMINE2-J-007	アルク 歴史		110.72457549999999,0.01207626028806584	IRCE-Q-J-1S
IMINE2-J-007	アルク 人物		51.06192899999999,0.00415895061728395	IRCE-Q-J-1S
IMINE2-J-007	アルク 語学に関する出版社		134.82265,0.26110775832136285	IRCE-Q-J-1S
IMINE2-J-007	アルク 語学書		134.82265,0.2936642076731736	IRCE-Q-J-1S
IMINE2-J-007	アルク 地名		8.607028,0.10238512791148596	IRCE-Q-J-1S
IMINE2-J-007	アルク 古都		8.482574,0.1627572016460905	IRCE-Q-J-1S
IMINE2-J-007	アルク カルシウム		8.554737,0.18463164794810236	IRCE-Q-J-1S
IMINE2-J-007	アルク 8世紀の学者		8.528676,0.1997760077770193	IRCE-Q-J-1S
IMINE2-J-007	アルク 16世紀のヨーロッパ史		8.619413,0.20433832698377397	IRCE-Q-J-1S
IMINE2-J-008	ゾロアスター教		235.66440799999998,	IRCE-Q-J-1S
IMINE2-J-008	ゾロ 人物		62.006518,0.007680697278911564	IRCE-Q-J-1S
IMINE2-J-008	ゾロアスター教の神		233.5258295,0.3306695339257991	IRCE-Q-J-1S
IMINE2-J-008	ゾロ 聖地		12.310438,0.15843784218542267	IRCE-Q-J-1S
IMINE2-J-008	ゾロ 数の比較		62.652978000000004,0.22448915645384274	IRCE-Q-J-1S
IMINE2-J-008	ゾロ 通過儀礼		12.834714,0.18039965986394557	IRCE-Q-J-1S
IMINE2-J-008	ゾロ インセスト		12.50627,0.18487906411633243	IRCE-Q-J-1S
IMINE2-J-008	ゾロ 宗教行為		12.169281,0.18449387955322955	IRCE-Q-J-1S
IMINE2-J-008	ゾロ 儀式の火		24.725907,0.20084976859295123	IRCE-Q-J-1S
IMINE2-J-008	ゾロ 時間		12.401326,0.191849979919053	IRCE-Q-J-1S
IMINE2-J-009	スバル 自動車		352.44827749999996,	IRCE-Q-J-1S
IMINE2-J-009	スバルの車種		282.8797055,0.09259173701012613	IRCE-Q-J-1S
IMINE2-J-009	スバル 人物		53.4188585,0.014969135802469134	IRCE-Q-J-1S
IMINE2-J-009	スバル 要塞		13.752089,0.19265473817859174	IRCE-Q-J-1S
IMINE2-J-009	スバル 自動車関連の一覧		27.112409,0.2210626758586486	IRCE-Q-J-1S
IMINE2-J-009	スバル 自動車の新製品		134.82265,0.3139673885280921	IRCE-Q-J-1S
IMINE2-J-009	スバル アフリカを舞台とした作品		13.320293,0.23776850501096675	IRCE-Q-J-1S
IMINE2-J-009	スバル 自動車関連産業の工場		13.763645,0.24545577532305002	IRCE-Q-J-1S
IMINE2-J-009	スバル 遊戯銃		13.4545355,0.2504100232850842	IRCE-Q-J-1S
IMINE2-J-009	スバル エンジンの一覧		13.895885,0.2584937058141398	IRCE-Q-J-1S
IMINE2-J-010	読売 江戸時代の文化		134.82265,0.011393229166666666	IRCE-Q-J-1S
IMINE2-J-010	読売 人物		108.55862939999999,0.0	IRCE-Q-J-1S
IMINE2-J-010	読売 マスメディアの歴史		134.82265,0.15649098568946068	IRCE-Q-J-1S
IMINE2-J-010	読売 社会科学の賞		7.6751113,0.11871252607419962	IRCE-Q-J-1S
IMINE2-J-010	読売 日本の実業家		85.8237127,0.24754032019694774	IRCE-Q-J-1S
IMINE2-J-010	読売 文化・芸術の称号		7.7925467,0.13808321335401982	IRCE-Q-J-1S
IMINE2-J-010	読売 情報社会		7.7925467,0.15976779829675353	IRCE-Q-J-1S
IMINE2-J-010	読売 建築教育		7.7520924,0.17160756537208507	IRCE-Q-J-1S
IMINE2-J-010	読売 1940年代		7.863578,0.18915491997228778	IRCE-Q-J-1S
IMINE2-J-010	読売 政治情報		7.7925467,0.19097222222222224	IRCE-Q-J-1S
IMINE2-J-011	ペルソナ 人物		819.7110869999997,	IRCE-Q-J-1S
IMINE2-J-011	ペルソナシリーズ		315.26301900000004,0.019476089825241058	IRCE-Q-J-1S
IMINE2-J-011	ペルソナ 外交		41.64193,0.1831906060316018	IRCE-Q-J-1S
IMINE2-J-011	ペルソナ 同名の地名		21.638744,0.18758680555555554	IRCE-Q-J-1S
IMINE2-J-011	ペルソナ 人間工学		22.713274,0.22143942901234567	IRCE-Q-J-1S
IMINE2-J-011	ペルソナ ポイントカード		20.981659,0.26554638094840466	IRCE-Q-J-1S
IMINE2-J-011	ペルソナ クレジットカード		20.981659,0.2745251236381341	IRCE-Q-J-1S
IMINE2-J-011	ペルソナ 価値観		19.621834,0.28293683495067284	IRCE-Q-J-1S
IMINE2-J-011	ペルソナ 家族を題材とした作品		22.900717,0.2969536107999996	IRCE-Q-J-1S
IMINE2-J-011	ペルソナ キリスト教神学		43.72086,0.3157813448355214	IRCE-Q-J-1S
IMINE2-J-012	青山 企業		481.6058700000001,0.07238945471762594	IRCE-Q-J-1S
IMINE2-J-012	青山 人物		8.827026,0.010833333333333332	IRCE-Q-J-1S
IMINE2-J-012	青山 科学技術博物館		48.160587,0.1194227747887821	IRCE-Q-J-1S
IMINE2-J-012	青山 同名の地名		17.751195,0.17128240047222842	IRCE-Q-J-1S
IMINE2-J-012	青山 スポーツ関連企業		48.160587,0.21205100395715448	IRCE-Q-J-1S
IMINE2-J-012	青山 エレベーター		48.160587,0.23254037594453902	IRCE-Q-J-1S
IMINE2-J-012	青山 同名の学校		26.577655,0.23856672886838418	IRCE-Q-J-1S
IMINE2-J-012	青山 屋上庭園		48.160587,0.25186713088983825	IRCE-Q-J-1S
IMINE2-J-012	青山 同名の鉄道駅		8.848754,0.24504144795596136	IRCE-Q-J-1S
IMINE2-J-012	青山 格付け機関		48.160587,0.26455579317952915	IRCE-Q-J-1S
IMINE2-J-013	なでしこ 人物		1730.7897380000002,	IRCE-Q-J-1S
IMINE2-J-013	なでしこ サッカー選手		1361.424068,0.05577932098765433	IRCE-Q-J-1S
IMINE2-J-013	なでしこ 日本の女子サッカー選手		1606.624665,0.23158392735001443	IRCE-Q-J-1S
IMINE2-J-013	なでしこ 1923年設立		25.068611,0.3557860360060535	IRCE-Q-J-1S
IMINE2-J-013	なでしこ 女子スポーツに関する組織		25.684853,0.36231506756975995	IRCE-Q-J-1S
IMINE2-J-013	なでしこ 1986年生		198.594055,0.3992102846163944	IRCE-Q-J-1S
IMINE2-J-013	なでしこ 学校		25.068611,0.36754804126359836	IRCE-Q-J-1S
IMINE2-J-013	なでしこ 1989年生		197.79536,0.3992102846163944	IRCE-Q-J-1S
IMINE2-J-013	なでしこ 1985年生		172.436093,0.3992102846163944	IRCE-Q-J-1S
IMINE2-J-013	なでしこ 1987年生		172.377069,0.3992102846163944	IRCE-Q-J-1S
IMINE2-J-014	ボーダーズ 人物		409.3148755000001,	IRCE-Q-J-1S
IMINE2-J-014	スコティッシュ・ボーダーズ		45.946077,0.0	IRCE-Q-J-1S
IMINE2-J-014	ボーダーズ スポーツ組織		62.533046999999996,0.27209587191358026	IRCE-Q-J-1S
IMINE2-J-014	ボーダーズ 経営破綻した企業		16.34485,0.251880787037037	IRCE-Q-J-1S
IMINE2-J-014	ボーダーズ 音楽教育		15.943782,0.2587295585929845	IRCE-Q-J-1S
IMINE2-J-014	ボーダーズ カード		15.421397,0.2623408564814815	IRCE-Q-J-1S
IMINE2-J-014	ボーダーズ 喫茶文化		14.99344,0.3011033950617284	IRCE-Q-J-1S
IMINE2-J-014	ボーダーズ オールタイム100ビデオゲーム選出		14.99344,0.3065072016460905	IRCE-Q-J-1S
IMINE2-J-014	ボーダーズ 学校放送		15.943782,0.33802963892178595	IRCE-Q-J-1S
IMINE2-J-014	ボーダーズ 国際競技連盟		15.172495,0.33953125	IRCE-Q-J-1S
IMINE2-J-015	マンチェスター 人物		651.9848450000001,	IRCE-Q-J-1S
IMINE2-J-015	マンチェスター・ユナイテッドFCの選手		525.7486110000001,0.0	IRCE-Q-J-1S
IMINE2-J-015	マンチェスター サッカー選手		377.745335,0.25850501687588107	IRCE-Q-J-1S
IMINE2-J-015	マンチェスター コンピュータ史		126.34966,0.16906624434239906	IRCE-Q-J-1S
IMINE2-J-015	マンチェスター トロフィー		21.033466,0.11992392673301029	IRCE-Q-J-1S
IMINE2-J-015	マンチェスター ヴィクトリア・メダル受賞者		21.366013,0.1497584333664021	IRCE-Q-J-1S
IMINE2-J-015	マンチェスター 同名の地名		21.746208,0.18139491077917883	IRCE-Q-J-1S
IMINE2-J-015	マンチェスター リスター予防医学研究所の人物		21.322895,0.21272191138964788	IRCE-Q-J-1S
IMINE2-J-015	マンチェスター ノーベル化学賞受賞者		21.322895,0.222660001162863	IRCE-Q-J-1S
IMINE2-J-015	マンチェスター コンピュータ関連人物		21.196287,0.2236464407886485	IRCE-Q-J-1S
IMINE2-J-016	PS 人物		88.76672300000001,0.0	IRCE-Q-J-1S
IMINE2-J-016	PS ゲームメーカー・ブランドの歴史		78.8489755,0.05217702821869488	IRCE-Q-J-1S
IMINE2-J-016	PS 官能基		11.142462,0.06949564211615715	IRCE-Q-J-1S
IMINE2-J-016	PS 数量の比較		11.368406,0.14684624089674247	IRCE-Q-J-1S
IMINE2-J-016	PS 軍艦の一覧		11.192393,0.15341338523891543	IRCE-Q-J-1S
IMINE2-J-016	PS 2010年設立の企業		10.977731,0.17532434070734024	IRCE-Q-J-1S
IMINE2-J-016	PS 汎用エンジン		22.57595,0.19649904199748364	IRCE-Q-J-1S
IMINE2-J-016	PS 麻酔科学		11.096359,0.18074698439668754	IRCE-Q-J-1S
IMINE2-J-016	PS エンジン		10.994802,0.18598435674031494	IRCE-Q-J-1S
IMINE2-J-016	PS 時間の比較		11.368406,0.18722153328924163	IRCE-Q-J-1S
IMINE2-J-017	エレジー 人物		324.3403120000001,	IRCE-Q-J-1S
IMINE2-J-017	エレジー 音楽		182.218565,0.008417824074074076	IRCE-Q-J-1S
IMINE2-J-017	エレジー 詩形		134.82265,0.10124542938524127	IRCE-Q-J-1S
IMINE2-J-017	エレジー コングロマリット		16.74134,0.11163591155019105	IRCE-Q-J-1S
IMINE2-J-017	エレジー 日本経済団体連合会の人物		16.498035,0.13078703703703703	IRCE-Q-J-1S
IMINE2-J-017	エレジー 1945年生		48.862122,0.22872550513671827	IRCE-Q-J-1S
IMINE2-J-017	エレジー カラカス出身の人物		16.403997,0.22099590025339125	IRCE-Q-J-1S
IMINE2-J-017	エレジー フェミニズム		15.572096,0.23510640390014045	IRCE-Q-J-1S
IMINE2-J-017	エレジー 1948年生		31.470213,0.2540358294693548	IRCE-Q-J-1S
IMINE2-J-017	エレジー 1943年の楽曲		15.461062,0.2424458195541421	IRCE-Q-J-1S
IMINE2-J-018	クイーンエリザベス諸島		282.311964,0.0	IRCE-Q-J-1S
IMINE2-J-018	エリザベス 人物		114.966276,0.0004629629629629629	IRCE-Q-J-1S
IMINE2-J-018	エリザベス 風俗		28.986599,0.10856250674757405	IRCE-Q-J-1S
IMINE2-J-018	エリザベス 経済現象		28.25204,0.15705681181846665	IRCE-Q-J-1S
IMINE2-J-018	エリザベス 同名の地名		58.231024,0.18758680555555554	IRCE-Q-J-1S
IMINE2-J-018	エリザベス 同名の船		29.991642,0.18986598623336126	IRCE-Q-J-1S
IMINE2-J-018	エリザベス 性犯罪事件		28.818764,0.2110607299100338	IRCE-Q-J-1S
IMINE2-J-018	エリザベス 破門		29.103912,0.2280311930172232	IRCE-Q-J-1S
IMINE2-J-018	エリザベス ペット		28.850128,0.2339666563841667	IRCE-Q-J-1S
IMINE2-J-018	エリザベス カナダ		310.81426,0.48958333333333337	IRCE-Q-J-1S
IMINE2-J-019	ヨセミテ国立公園		462.03956900000003,	IRCE-Q-J-1S
IMINE2-J-019	ヨセミテ 人物		262.95539699999995,0.006374421296296296	IRCE-Q-J-1S
IMINE2-J-019	ヨセミテ IUCNカテゴリーIb		58.321692,0.19459946693172728	IRCE-Q-J-1S
IMINE2-J-019	ヨセミテ 登山用品		48.622417999999996,0.20456315586153956	IRCE-Q-J-1S
IMINE2-J-019	ヨセミテ 岩石		28.452768,0.18589349440586417	IRCE-Q-J-1S
IMINE2-J-019	ヨセミテ 月		27.969433,0.21199930217308596	IRCE-Q-J-1S
IMINE2-J-019	ヨセミテ 地形		53.604287,0.24683939564289864	IRCE-Q-J-1S
IMINE2-J-019	ヨセミテ 地形学		28.452768,0.24690840822130514	IRCE-Q-J-1S
IMINE2-J-019	ヨセミテ 大気光学現象		27.969433,0.24869975950854772	IRCE-Q-J-1S
IMINE2-J-019	ヨセミテ 同名の地名		26.394226,0.2501157407407407	IRCE-Q-J-1S
IMINE2-J-020	ミンク 人物		151.33559799999998,	IRCE-Q-J-1S
IMINE2-J-020	ミンク イタチ科		141.88124570000002,0.0	IRCE-Q-J-1S
IMINE2-J-020	ミンク 日本の外来種		134.82265,0.5140239197530865	IRCE-Q-J-1S
IMINE2-J-020	ミンク リスター予防医学研究所の人物		6.945115,0.21641108784048596	IRCE-Q-J-1S
IMINE2-J-020	ミンク パスツール研究所の人物		6.945115,0.2237076535861258	IRCE-Q-J-1S
